GeneID,GSM8253507,GSM8253508,GSM8253510,GSM8253512,GSM8253514,GSM8253515,GSM8253516,GSM8253517,GSM8253518
388323,0.7273,0.3795,0.4119,0.3307,0.9961,0.5015,0.7648,0.8896,0.4409
5694,66.38,98.93,62.88,112,62.75,122.9,95.68,61.87,113.9
5338,6.34,5.442,6.126,7.02,8.142,7.519,7.756,6.536,8.971
50488,22.41,22.36,19.92,25.13,25.4,27.11,30.61,20.43,22.9
1145,1.606,1.367,1.475,1.634,1.668,1.447,1.861,1.62,1.169
100130311,1.039,0.5126,0.7986,0.3165,1.121,0.3163,0.4807,0.9679,0.1825
2811,0.3586,0.3789,0.2513,0.4466,0.4038,0.365,1.224,0.3885,0.4281
8402,15.76,20.73,15.88,20.17,18.16,24.29,17.51,16.17,25.38
26001,14.91,22.37,17.86,23.02,18.45,26.9,24.72,16.76,25.94
5216,435.6,462.1,403.8,602,412.2,600.8,426.9,449.7,522.8
2027,3.239,1.683,1.916,1.186,3.182,0.8518,4.789,1.642,4.103
9552,24.97,35.91,28.9,28.84,23.12,25.92,49.86,24.29,34.74
23125,16.6,14.84,16.98,15.37,19.48,14.74,28.33,14.54,21.22
102465521,1.776,0.7561,1.231,0,1.934,1.356,2.681,0.4811,1.757
102465522,0.9565,1.221,1.326,0.4213,1.562,0.4868,4.619,1.554,0
101927979,2.695,1.235,2.912,1.254,3.246,1.139,2.335,2.415,2.019
388324,2.054,0.8743,1.898,0.9169,2.445,0.7806,1.703,1.869,1.476
10749,50.44,43.35,43.1,46.82,58.08,42.09,73.69,44.81,54.63
102724009,31.25,26.15,27.44,27.29,33.72,23.34,44.23,26.57,36.02
105371502,2.029,1.963,1.364,1.544,2.008,2.441,3.453,1.299,1.551
105371501,0.3877,0.15,0.3256,0.3415,0.3837,0.1435,0.6383,0.2673,0.1046
55065,0.1416,0.01096,0.1546,0.01134,4.078,0.05241,0.07771,0.1116,0
124961,1.49,0.09552,1.423,0,1.018,0,0.158,1.013,0.04932
7775,1.303,1.595,0.9688,1.61,1.393,1.397,2.001,1.186,2.25
101928000,4.18,6.393,2.172,6.559,3.555,4.454,9.304,1.91,6.266
9098,0.08042,0.04493,0.05108,0.04206,0.06839,0.04348,0.07282,0.06806,0.04474
84622,1.079,0.9705,1.06,0.8801,1.415,0.8849,1.404,1.053,0.9805
100130950,0.501,0.3777,0.3438,0.2774,0.5765,0.08741,0.5184,0.4496,0.3114
388325,0.1536,0.07474,0.142,0.07734,0.1911,0.02979,0.159,0.1902,0.1013
9135,12.23,11.62,12.13,12.21,12.39,14.12,10.16,12.27,11.56
105371505,0.07844,0.2671,0.1449,0.02303,0.2277,0.02661,0.0947,0.08497,0.05172
4927,7.742,11.08,9.168,12.46,6.605,10.57,8.433,7.497,13.12
84268,8.82,11.49,7.847,12.62,8.251,8.821,14.84,7.044,15.75
708,54.14,74.91,48.57,95.84,46.4,86.72,73.94,50.53,106.4
56919,4.518,5.139,4.64,6.456,4.284,6.759,5.649,3.723,8.175
105371506,0,0,0,0,0,0,0,0,0
51009,6.356,7.21,7.426,9.703,6.312,9.15,8.189,5.96,10.29
79003,4.978,4.238,5.926,5.29,4.184,3.441,5.749,3.988,7.023
728392,9.223,33.27,20.41,62.09,9.588,67.76,31.05,6.174,96.98
22861,13.44,2.425,11.75,3.48,17.27,4.602,5.797,9.061,7.27
105371507,0,0.04348,0.01573,0,0,0,0,0.01844,0
339166,0,0.07266,0,0,0,0,0.02061,0,0.03377
23302,0,0.715,0,0.3511,0,0.3252,0.4971,0,1.43
105371508,0,0,0,0,0,0,0,0,0
105371509,0,0.0272,0,0.08444,0,0.09756,0,0,0.0316
23746,0,0,0.01538,0,0,0,0,0,0
107985017,7.546,4.722,6.078,7.329,0.7021,3.217,1.479,4.472,3.19
54478,7.167,4.09,5.445,5.722,0.8444,2.51,1.272,3.161,2.748
83394,13.63,0.2115,13.94,0.6765,1.156,0.5025,0.4909,1.241,0.284
9851,3.997,3.203,4.735,4.005,3.397,3.921,3.669,2.545,3.958
84817,26.24,22.46,22.89,26.53,16.63,22.04,33.99,13.19,28.44
51003,5.363,5.28,4.355,5.329,4.736,4.215,7.626,3.845,6.474
388327,1.45,0.8641,0.9044,0.6387,1.085,0.3874,1.138,1.237,1.094
100616401,0,0.378,0,0,0,0,0.5362,0,0
100616466,0,0,0,0,0,0,0.695,0,0
100652883,0,0,0,0.04075,0.05036,0,0,0,0
284111,0,0,0.01592,0,0,0,0,0,0.01704
54739,12.56,0,7.612,0.1755,13.06,0.08838,0,7.907,0
162517,0.166,0,0.1875,0,0.1205,0,0,0,0
83659,0,0,0,0,0,0,0,0,0
245,0.02076,0,0.00959,0,0.0226,0,0,0.01124,0.02053
100506713,1.433,0.813,1.5,1.304,2.287,0.9721,1.211,1.5,1.559
239,1.277,0.6545,1.285,0.8481,1.812,0.6805,0.8636,1.477,0.767
100529209,24.64,26.37,24.8,28.98,30.03,31.91,25.05,30.59,25.83
440400,32.18,42.81,34.25,48.35,44.28,53.62,41.88,42.55,40.92
124944,17.51,8.552,15.47,7.857,15.77,7.707,7.867,18.3,9.937
100506755,14.8,6.033,11.54,5.105,12.96,5.141,5.389,14.93,6.351
406971,0,0,0.3301,0,0.389,0,0,0,0
574456,0,0,0,0,0,0,0,0,0
255877,0.141,0,0.01629,0,0.03838,0,0.01064,0.105,0
201232,1.465,2.303,1.306,1.624,2.589,2.508,2.33,1.904,2.301
162515,0.07814,0.1441,0.06016,0.05736,0.1985,0.05302,0.1258,0.1693,0.02576
10462,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0
105371512,0,0,0,0,0,0,0,0,0
432,0.2208,0.615,0.1113,0.4066,0.1529,0.572,0.8965,0.2174,0.4565
1742,7.441,6.196,6.217,7.899,6.488,7.087,9.48,5.522,6.846
37,104.5,69.81,87.54,88.66,100.9,76.91,129.4,83.5,98.22
442898,11.61,8.927,11.42,10.89,12.64,7.243,28.49,6.086,11.85
1856,12.72,10.91,12.09,12.79,13.36,13.78,12.12,12.13,11.78
79142,17.37,22.05,14.33,21.85,16.8,22.18,20.31,18.22,19.49
11337,119.5,120.4,116.7,130,126.2,120.4,117.2,119.3,115.2
23399,58.77,46.09,55.73,59.68,58.33,68.63,44.95,60.11,62.68
23587,10.95,10.84,9.117,11.29,9.78,9.696,12.98,9.771,13.7
1366,2.951,0.3755,0.8712,0.5091,2.798,0.3715,0.5325,2.208,0.1956
6517,0,0,0,0.008114,0,0.02813,0.01112,0.03991,0.00911
51087,0.0182,0.01549,0,0.01603,0,0.01853,0.04395,0,0
1984,93.62,127.4,94.02,139.4,83.89,140.4,112.8,95.86,136.5
2874,31.25,27.97,29.36,35.61,29.38,33.23,36.26,25.83,38.98
84461,8.251,7.415,7.48,6.921,8.267,6.435,12.07,5.827,10.18
9744,2.694,2.051,2.608,1.784,3.389,2.552,2.564,3.042,2.5
147040,4.476,3.706,4.427,3.208,5.393,4.639,4.348,5.267,4.357
339168,0,0,0,0,0,0,0,0,0
8711,1.3,1.212,1.281,1.347,1.467,1.382,1.535,1.357,1.059
100529211,18.93,19.16,19.63,21.51,23.8,24.08,21.16,21.98,18.04
57048,19.66,19.65,20.42,22.54,24.86,25.55,21.44,23.6,18.79
254863,20.77,20,21.38,21.8,20.94,20.86,27.94,14.65,19.03
57555,16.11,21.63,11.8,27.17,17.51,29.83,25.37,13.66,25.07
374768,0,0,0,0.0538,0.03324,0,0.03687,0,0.0302
201243,0,0,0.01201,0,0,0,0,0,0
107983988,0,0,0,0,0.009158,0,0,0,0
284114,0.8583,2.823,0.6586,1.717,0.4751,2.088,1.914,0.3152,1.05
2256,0.4965,3.685,0.09973,1.255,0.6463,1.066,4.965,0.6899,0.5018
1140,0.9229,1.974,0.8976,1.444,1.058,1.285,1.569,1.105,1.225
57659,27.25,17.21,24.73,16.37,27.43,19.5,17.01,27.49,18.85
643664,0.1301,0.08858,0.02404,0.04583,0.2832,0.1059,0.1256,0.08454,0.1801
5430,32.46,32.15,34.15,30.01,35.6,38.15,31.69,29.2,33.22
407977,3.382,2.451,3.264,2.714,5.339,2.692,2.385,5.785,2.235
8742,10,7.042,10.86,9.355,14.01,8.224,6.364,15.98,5.632
8741,1.257,0.5581,1.111,0.3971,2.23,0.4032,0.8905,1.672,0.689
26168,10.21,13.5,9.499,15.2,9.531,15.41,12.66,10.18,15.14
100533955,62.25,88.34,60.81,109.5,57.63,99.21,70.33,67.89,104.7
1973,139.5,199.2,136.9,249.2,128.9,223.8,156.4,153.5,237.4
652965,10.36,4.901,5.744,6.897,5.765,3.516,6.394,3.243,5.466
652966,7.562,4.112,3.881,5.921,4.802,1.497,5.579,5.689,6.025
26781,20.2,13.13,14.89,19.99,16.06,11.55,27.4,14.75,20.42
968,48.01,5.184,62.75,23.85,44.42,27.21,5.107,50.11,13.58
100996842,5.844,2.889,5.379,3.703,3.646,3.203,3.447,4.042,3.602
9526,20.53,21.69,16.24,26.47,15.24,26.42,22.2,15.92,27.77
6665,0.6123,1.083,0.6745,2.033,0.5384,1.87,0.9952,0.6123,0.8386
9513,14.43,24.58,16.42,19.3,15.09,21.69,23.67,14.87,26.4
6462,0.2607,0.2219,0.1853,0.2474,0.3057,0.4695,0.3632,0.2824,0.2777
112483,29.58,21.67,23.41,25.5,34.4,22.63,31.46,25.62,27.44
482,0,0.1084,0.008406,0.01603,0.009904,0.03704,0.04394,0,0.008998
7157,16.25,18.78,16.9,18.25,16.29,20.09,15.29,19.11,17.16
55135,2.04,2.593,2.164,2.671,1.509,2.537,2.342,1.736,2.444
1949,1.701,1.819,0.8574,0.8005,0.7681,1.033,1.272,1.183,0.3346
146754,0.001878,0.001599,0.005206,0,0.0184,0.001912,0.004536,0.006104,0.003716
118432,0,0,0,0,0,0,0,0,0
105371516,0,0,0,0,0,0,0,0,0
23135,4.091,3.964,3.397,3.134,4.418,2.808,5.275,3.934,3.886
107987244,2.006,1.167,1.235,1.678,2.001,1.123,2.785,1.955,1.951
92162,0.1986,4.129,0.2883,4.573,0.3088,4.504,3.835,0.338,0.7575
84316,15.49,18.87,14.01,20.1,15.51,18.6,20.89,13.76,17.32
124637,5.524,5.78,5.993,7.26,5.587,6.23,7.272,4.971,5.808
1107,31.77,28.99,24.07,25.2,29.2,25.62,29.3,28.63,27.65
677763,0.6758,0.767,0.2081,0.5953,0.2452,0.4586,1.088,0.244,0
284023,0.8057,0.5304,1.251,0.3785,1.368,0.328,0.5966,1.059,0.4993
9196,0.4789,0.6625,0.4267,0.4068,0.5958,0.3743,0.9189,0.2687,0.9981
58485,83.96,95.32,86.99,103,94.55,103.2,93.12,91.53,97.83
116840,8.556,7.179,7.629,7.178,7.728,5.369,8.884,6.673,7.931
105371517,0.1644,0.05996,0.06508,0,0,0.0717,0.08504,0,0.02322
3000,0.004585,0.01561,0.01271,0,0.02496,0,0.005536,0.0149,0
247,0,0.009743,0,0.01008,0,0,0,0,0
242,0.01236,0.01052,0,0,0,0,0,0,0.02445
107985075,0,0.04435,0,0,0,0,0,0.01881,0.03435
100422983,0,0,0,0,0,0,0,0,0
59344,0.04985,0.05658,0.0614,0.05855,0.05426,0.0761,0.09027,0.063,0.07395
7206,0,0,0,0,0,0,0,0,0
7228,0,0,0,0,0.94,0,2.085,0,0
7208,0,0,0,0,0,0,0,0,0
84667,0.01717,0.1169,0.03965,0.06049,0.04672,0.06115,0.1347,0.009298,0.1188
7230,0,0.3625,0,0,0,0,0,0,0
7196,0,0,0,0,0,0.4457,0.5286,0.4743,0
105376799,0,0,0,0,0,0,0,0,0
100189037,0,0,0,0,0,0,0,0,0
100189438,0,0,0,0,0,0,0,0,0
5187,3.36,2.031,2.289,2.569,2.597,2.382,2.131,2.875,2.185
102465532,1.196,1.357,0.7365,0.7022,0,0.4057,0.4812,0.4317,0.3942
6844,14.32,19.56,17.33,17.68,15.98,16.91,21.38,16.73,17.35
84314,2.699,1.253,1.927,2.833,1.662,2.33,1.695,1.831,2.076
727676,1.829,0.9729,2.112,2.215,1.244,1.629,1.104,1.981,1.13
105371520,0.6576,0.4071,0.4419,0.316,0.5206,0.1825,0.5774,0.5181,1.005
100189112,0,0,0,0,0,0,0,0,0
100189331,0,0,0,0,0.4127,0,0,0,0
100616406,0,0,0,0,0.564,0,0,0,0
100189187,0,0,0,0,0,0,0,0,0
100189387,0,0,0,0,0,0,0,0,0
54785,3.353,4.814,3.019,4.37,3.336,5.791,5.622,3.43,3.952
9212,9.326,9.584,7.757,15.02,2.39,5.703,6.531,5.993,12.16
284029,0.7275,0.05055,0.4115,0.07847,0.6626,0.09066,0.1792,0.193,0.2056
100189123,3.022,0.3675,1.197,0.3804,3.76,0,2.085,0.4677,0.8541
100189206,0,0,0,0,0,0,0,0,0
100189383,1.295,0.3675,0.7978,0,0.47,0,1.043,0.9355,0.8541
100189124,0.4318,0,0.3989,0.3804,0.47,0.4395,0.5213,0.4677,0
80169,2.001,1.407,1.487,1.159,2.558,1.216,2.09,1.956,1.662
100189222,0,1.073,1.164,0.7402,0.4573,0,0,1.82,0.4155
100189184,0.3791,0.6454,1.051,0.334,1.651,0,1.373,1.643,0.375
100189393,2.101,0,2.329,0.3701,3.658,1.283,0.5072,1.365,1.247
5198,4.904,5.693,4.38,6.352,3.672,6.528,5.545,3.86,7.581
399512,2.403,1.952,2.18,2.417,2.648,2.272,2.761,2.3,2.46
29098,7.235,7.524,6.157,9.081,7.461,8.111,9.063,6.806,8.958
22899,0,0,0,0,0,0,0.008484,0,0
146852,0,0,0,0,0,0,0,0.02491,0
100128288,0.7301,0.6339,0.3912,0.8104,0.5245,0.4607,0.952,0.3638,0.6932
124751,0.9411,1.435,0.9999,1.472,0.8537,1.501,1.657,0.8071,1.357
6154,434.5,379.3,451.7,489.7,489.8,350.5,661.4,390.8,634.3
643904,0,0,0,0,0.01041,0,0.04618,0.01036,0.02837
81565,17.19,18.05,19.38,16.01,17.05,16.09,19.29,15.07,20.1
4628,9.931,37.39,11.22,9.144,9.499,9.692,23.3,12.33,18.03
107987245,0.8147,2.423,1.023,0.9516,0.8869,0.6802,2.255,1.031,1.693
112268195,1.297,4.089,1.225,1.064,1.219,1.11,2.633,1.66,1.836
102724262,1.136,4.689,1.781,1.213,1.049,1.437,3.2,1.641,2.349
105371525,0,0,0,0,0,0,0.07174,0,0.009795
105371526,0,0,0,0,0,0,0.1322,0,0
146849,0,0.01927,0,0,0.04929,0.02305,0.02734,0,0
105371529,0,0,0,0,0,0,0.006626,0,0
388333,0,0,0,0,0,0,0,0,0
105371530,0,0,0,0,0,0,0,0,0
162387,0,0.01173,0,0,0,0,0.01664,0,0
146850,0,0,0,0,0.007996,0,0,0.007958,0
107985071,0,0,0,0,0,0,0,0,0
107985063,0,0,0,0,0,0,0,0,0
23533,0,0,0,0,0,0,0.03255,0,0
101928235,0,0,0,0,0,0,0,0,0
9423,0.8216,0.07339,0.1171,0.2993,0.4858,0.511,0.1714,0.2967,0.2959
101928266,0,0,0,0,0,0,0,0,0
105371532,0.363,0.03311,0.04791,0.03426,0.1835,0.07917,0,0.1545,0.06411
105371531,0.04165,0.08509,0.02309,0.05137,0.03627,0.01696,0.1307,0.04512,0.04119
9482,11.36,10.49,10.06,14.01,9.595,11.46,9.865,9.795,11.59
146845,0.05741,0,0.01326,0.01264,0,0.05843,0,0,0.0142
124739,0.5079,0.5629,0.05755,0.3166,0.2399,0.4487,0.6537,0.135,0.1232
107985011,0.03143,0,0,0.02769,0,0,0,0,0
201140,0,0,0,0,0,0,0.05788,0,0
644070,0,0,0,0,0,0,0,0,0
9340,0,0.3675,0,0.04855,0,0.0374,0.2661,0,0.0318
5957,0.01259,0.01072,0.02327,0,0.01371,0,0,0.02728,0
8522,1.146,0.04204,0.9824,0.0174,1.487,0.02681,0.05167,1.266,0.1856
8735,0.02075,0,0.009584,0,0.005646,0,0.01252,0,0
107985004,0,0,0,0,0,0,0,0,0
100128560,0.5365,0,0.4738,0,0.9791,0,0,1.162,0
4626,0,0,0,0,0,0,0,0,0
4622,0,0,0.008887,0,0.01047,0,0,0,0
4619,0.02006,0,0.009265,0,0.3875,0,0,0.3476,0
4620,0.2697,0,0.1081,0,1.025,0,0.01229,1.483,0
4621,0.3952,0.1423,0.5804,0.1651,0.5129,0.09798,0.2997,0.5433,0.1403
6341,3.571,3.744,3.728,4.61,3.17,4.272,3.476,3.481,4.122
56985,3.222,3.053,3.576,2.66,3.861,2.599,3.939,3.513,2.866
388335,2.076,0.7589,2.716,0.9412,1.993,0.6096,0.7477,2.013,0.5519
100506898,0.9229,0.2894,0.5385,0.1712,0.3701,0.1483,0.1173,0.5788,0.3363
101101775,1.349,0.253,2.239,0.3826,1.095,0.3955,0.3588,1.288,0.1583
100289255,0,0,0.01877,0,0,0,0,0,0
644139,0,0,0,0,0,0,0,0,0
105371536,0,0,0,0,0,0,0,0,0
388336,0,0,0,0,0,0,0,0,0
1770,0,0.003612,0,0,0,0,0.002561,0,0.002098
101928350,0,0,0,0,0,0,0,0,0
7566,1.45,1.257,1.428,1.216,1.352,1.131,1.588,0.9642,1.258
6416,7.427,8.498,6.868,9.754,8.254,10.33,8.359,8.137,12.16
100126313,0,0.27,0,0.2794,0,0,0,1.375,0
284034,0,0.6408,0,0.08908,0,0.04574,0.3934,0,0.3667
105371540,0,0.2767,0,0.0358,0,0.02068,0.2208,0,0.1206
93649,0.003611,8.782,0.1768,1.956,0,1.639,8.676,0.003912,6.786
101928418,0,0,0,0,0,0,0,0,0
100128006,0,1.441,0.07706,0.2645,0,0.2377,1.299,0,1.122
9912,0.2876,0.5203,0.3256,0.2027,0.2192,0.2489,0.5383,0.1792,0.4054
100616494,0,0,0,0,0,0,0,0,0
60528,15.81,18.84,12.91,23.81,12.24,21.58,19.05,14.85,19.99
105371541,0,0,0,0,0,0,0,0.06901,0
105371543,0.07847,0.01113,0.02417,0,0.1851,0,0,0.0425,0
9955,4.434,0.6183,1.869,1.475,1.993,1.097,0.4414,2.493,0.311
100302287,0.2635,0,0.2434,0,0,0,0,0,0
105371544,0,0,0,0,0,0,0,0,0
107985014,0.1008,0.04291,0.04657,0.1015,0.05487,0.06597,0.05216,0.1014,0.02849
100506974,0.08078,0,0.02488,0.07116,0,0.08222,0.04876,0.02917,0
94158,0.2259,0.2404,0.1826,0.2487,0.4303,0.2012,0.7841,0.4894,0.2513
100874058,2.687,1.77,1.773,3.085,2.611,2.262,2.201,2.148,2.246
1352,3.218,3.26,2.884,3.657,4.099,4.324,3.005,3.637,3.989
146822,0.3592,0.1019,0.2212,0.1758,0.1303,0.04062,0.09636,0.04323,0.03947
9953,11.6,5.012,4.126,4.123,6.275,3.126,3.494,7.419,2.731
84815,0.6044,2.348,0.4439,1.01,0.2699,0.6625,1.272,0.5204,0.843
107985080,0.01087,0,0,0.02872,0,0.02212,0,0,0
107984996,0,0,0,0,0,0,0,0,0
105371545,0,0,0,0,0,0,0,0,0
107984977,0,0,0,0,0,0,0,0,0
94150,0,0,0,0,0,0,0,0,0
101928475,0,0,0,0,0,0,0,0,0
94151,0,0,0.03995,0,0,0,0,0,0
107984976,0.05683,0,0,0,0,0.05785,0,0,0
105371547,0,0,0,0,0,0,0,0,0
5376,31.5,18.86,46.84,22.17,44.21,18.91,15.64,52.81,12.94
100616125,0,0,0,0,0,0,0,0,0
64518,0,0.004629,0.04522,0.02395,0,0.01107,0.01313,0.01767,0.02689
100533496,2.106,3.029,2.268,2.45,1.949,2.498,2.488,2.049,2.907
284040,1.215,1.635,1.351,1.278,0.8501,1.312,1.302,1.141,1.496
94145,0,0,0,0,0,0.06016,0.1427,0,0.05845
201158,1.801,2.664,2.078,2.799,2.507,2.6,2.824,2.353,3.349
374286,0.1729,0.3295,0.4261,0.6674,0.1524,0.4023,0.4772,0.1427,0.1792
10626,6.253,14.84,9.841,20.03,5.21,21.99,11.14,7.373,7.625
57335,2.685,4.601,2.592,4.05,2.761,3.84,4.451,2.667,4.502
353149,0.08317,0,0.01537,0.02931,0.03621,0.03386,0.04016,0,0.01645
105371560,0,0,0,0,0,0,0,0,0
105371559,0,0,0,0,0,0.0124,0,0,0
644694,0,0,0,0,0,0,0,0,0
4213,5.758,2.27,4.395,2.579,3.803,2.659,2.313,4.787,1.583
101928567,0,0,0,0,0,0,0,0,0
105371557,0,0,0,0,0,0.02445,0,0,0
136,0.5164,1.692,0.2576,7.329,0.4722,6.828,2.138,0.4811,1.9
125150,5.556,4.873,4.436,3.281,5.863,2.538,6.094,5.051,4.749
54902,5.628,6.26,6.039,6.38,5.821,5.479,6.153,6.096,6.292
9611,8.615,8.542,9.016,7.835,8.434,9.474,6.762,8.968,9.078
109623477,0,0,0,0,0,0,0,0,0
9487,1.738,1.375,1.318,1.87,2.056,1.374,2.647,1.275,2.986
100302124,0,0,0,0,0,0,0,0,0
201161,1.236,5.19,1.116,9.096,1.525,6.597,7.162,1.339,10.62
7314,190.2,274,167.3,292.9,173.5,283.2,272.3,178.7,298.7
51393,19.86,2.345,6.824,20.7,5.454,21.76,2.12,6.098,1.518
125144,133.8,115.6,129.5,118.5,128.5,96.11,171.7,104.4,152.1
692087,147.7,150,226.8,176.3,327.8,129.9,257.3,289.8,465.1
26800,25.4,29.07,27.51,32.4,26.69,20.5,76.65,13.76,48.94
692106,10.65,11.96,12.98,12.38,7.417,12.57,29.82,4.613,20.22
388341,21.18,17.73,19.8,19.31,19.52,15.29,26.97,16.7,23.18
105371554,0.09664,0.05758,0.05803,0.04256,0.04734,0.03443,0.09917,0.04711,0.05735
57336,1.138,0.846,1.179,0.8289,1.043,0.9398,1.004,1.004,1.056
57547,1.046,0.9267,1.085,0.9401,0.9515,0.6932,1.042,1.295,1.13
9720,1.05,0.003656,0.02579,0.001892,0.09117,0.008743,0.01815,0.08375,0.008496
162632,4.399,0.04749,0.04418,0.01404,0.3557,0.01622,0.04811,0.2245,0.02365
100129396,0.106,0,0,0,0.05772,0,0,0.01915,0
105371553,0,0,0,0,0,0,0,0,0
105371552,0,0,0,0,0,0,0,0,0
400578,0,0,0,0,0,0,0,0,0
105371551,0,0,0,0,0,0,0,0,0
147228,0,0,0,0,0,0,0,0,0
96597,0,0,0,0,0,0,0,0,0
23495,0,0,0,0,0,0,0,0,0
284191,0,0,0,0,0,0,0,0,0
105371562,0,0,0,0,0,0,0,0,0.07706
23164,22.94,15.82,21.55,15.07,21.54,17.38,14.88,21.06,18.99
201164,0.8375,1.082,1.083,0.1823,1.738,0.1404,1.344,0.982,0.07796
201163,9.089,4.31,6.266,5.261,16.1,5.027,7.076,8.532,6.886
8533,23.85,32.03,22.06,36.27,20.02,29.89,29.12,21.99,45.17
56953,0.4755,0.3562,0.4305,0.1257,0.2691,0.09679,0.3559,0.3812,0.4139
55090,4.391,3.546,3.602,3.595,3.186,3.166,3.075,3.628,3.452
51655,1.12,0.4844,0.6901,0.4073,0.5808,0.4344,0.7515,0.366,0.4222
10400,8.396,7.298,8.757,7.708,6.999,7.005,6.718,7.221,8.129
105371564,0.2756,0,0.1019,0.09711,0.06,0.0561,0.1996,0.05971,0.05452
10743,6.356,6.256,6.101,7.629,5.119,7.665,5.686,5.257,6.718
100861516,0,0,0,0,0,0,0,0,0
140771,0,0,0.0101,0,0,0,0.0132,0,0
6720,9.992,10.72,8.339,6.53,8.531,5.807,9.838,8.732,5.928
102465466,0.9421,0.401,0.4352,2.905,2.051,0.4794,3.981,0.5102,1.863
693120,0.3238,0.5513,0.5984,0.5705,0,0,0.391,0.3508,0.6406
146691,12.58,13.44,13.09,12.06,13.17,14.94,13.13,10.58,14.01
83450,0.3315,0.1613,0.4278,0.1391,0.3379,0.1178,0.2986,0.2109,0.2238
107984989,0.1031,0.01462,0.1269,0,0,0.01748,0.02074,0.05582,0.01699
91647,3.055,4.003,2.709,3.715,3.575,4.021,4.482,3.145,4.001
79018,3.45,2.812,4.338,2.937,4.015,3.474,3.192,3.671,3.563
1819,9.667,9.078,7.229,10.01,9.425,10.23,10.96,7.785,10.17
105371566,1.407,1.065,0.9904,1.338,1.094,1.318,1.645,1.379,1.281
51168,0.07888,0.03261,0.04373,0.009927,0.07114,0.02064,0.04081,0.04883,0.004458
105371567,0.06955,0.1184,0.1285,0.06127,0.3028,0,0.08396,0.07534,0
54890,32.26,28.34,26.98,26.09,22.96,31.49,25.73,25.33,19.55
3996,11.59,16.87,11.96,20,12.33,22.31,18.98,11.19,18.85
2314,46,35.17,44.5,43.02,42.52,49.63,40.22,42.67,41.73
125170,2.22,3.021,2.328,2.627,2.496,2.985,3.844,2.185,3.189
7156,3.853,3.843,3.44,4.205,2.52,3.518,3.19,2.788,4.131
140775,4.92,4.94,4.331,4.908,5.335,5.423,4.899,4.485,5.555
6470,4.12,3.468,2.916,3.498,1.262,2.698,2.729,1.827,2.576
102466733,0.8517,0,0,0,0,0,0,0.4613,0.4212
645027,0,0,0,0,0,0,0,0,0
400579,0.5129,0.09858,0.1834,0.2915,0.2341,0.2694,0.3196,0.1971,0.3273
339240,0.01972,0,0,0,0,0,0,0,0
339241,0.01361,0,0.03773,0,0.02963,0,0,0,0
105371570,0,0,0,0,0,0,0,0,0
729252,0.01712,0,0.04745,0,0.03727,0,0,0,0
105371569,0,0,0,0,0,0,0,0,0
654346,0,0.04511,0,0,0,0,0.021329999999999998,0,0.01747
220594,0.1953,0.03325,0.1323,0,0.6804,0.01325,0.02358,0.4091,0.01932
80039,0,0,0,0,0.08901,0.02774,0.01645,0.1329,0
284047,0.6112,0.01521,0.3303,0.003149,0.2257,0.007276,0.03884,0.1704,0.003535
107985051,0.1899,0.10780000000000001,0.117,0.1116,0.1378,0.3222,0.3058,0.06859,0
254272,0.006655,0,0,0,0,0,0.01607,0,0
729288,0.6359,0.9865,0.7083,0.9581,0.6728,0.9497,1.026,0.6245,1.217
2310,1.61,2.399,1.729,2.146,1.798,2.283,2.146,1.733,2.513
147166,2.593,4.552,4.013,7.426,2.351,7.665,4.255,2.853,2.366
10517,0.05443,0.04633,0.07544,0.1199,0.05925,0.0554,0.1314,0.02211,0.04711
51030,8.52,13.24,10.98,13.46,12.04,11.74,15.12,10.61,18.74
101929141,0.3462,0.03929,1.024,0.02033,0.05025,0,0,0.075,0.02283
5636,4.107,10.39,5.154,8.822,6.084,9.836,11.04,4.627,10.29
125206,0.8743,0.6893,1.284,0.7891,1.038,0.9045,0.9171,0.7142,1.113
644815,7.26,5.394,7.986,5.551,7.479,6.437,6.59,5.415,7.992
10750,0.01564,0.05325,0.04334,0,0.05107,0.01592,0.1133,0.05082,0.0464
112268188,0,0,0,0,0,0,0,0,0
26851,0,0.2439,0.1324,0,0.1559,0.1458,0.5189,0,0
780852,0,0.1219,0,0,0.1559,0,0.173,0,0.1417
102724624,0,0.1442,0.03913,0,0.1383,0.08622,0.05113,0.04588,0.08378
780854,0,0.2439,0,0.1262,0.1559,0.1458,0.3459,0,0
400581,0.009514,0.004049,0.02637,0.004191,0.01554,0.01453,0.03446,0.005153,0.01882
79999,0,0.01476,0.01602,0,0.01887,0.03529,0.04187,0.01878,0.01715
780851,0.2865,0.4878,1.324,0.3786,1.559,0.1458,1.038,0.776,1.134
780853,0,0,0,0.1262,0,0,0.173,0,0.1417
388436,0,0.05904,0.04806,0,0.07549,0.1059,0.0628,0.03756,0.05145
22905,7.285,7.274,6.487,10.23,7.048,11.09,7.895,6.61,9.132
100874309,0.03764,0.1602,0,0.2984,0.08194,0.3448,0.3181,0.08154,0.07445
100874018,0,0,0.024140000000000002,0,0,0.02659,0.03154,0,0.05168
27077,2.376,2.662,2.953,3.29,2.562,3.068,2.716,2.177,3.17
100302256,1.352,0,0,0,1.471,0.4586,2.176,0.9761,1.782
105371573,0.1308,0.01012,0.1757,0.03142,0.01294,0.0121,0.04306,0.103,0.05879
