"GeneID","BJ.Fibroblast.","BJ.OKS.iM.2","BJ.OKS.iM.21","BJ.OKS.iG.2","BJ.OKS.iG.5","HUES9"
"RCBTB2",-0.00335027813759352,-0.0218783405018216,-0.0198408889922162,-0.00477414611199697,-0.0308639899000975,-0.0221515756180331
"RCC1",-0.0847855978969067,-0.0419523904322741,-0.0531322835931941,-0.0460630982190884,-0.0528599211922957,-0.049649247297519
"RCC2",-0.0714405910543578,-0.00989906929710298,-0.0112117669192066,0.00832918448968679,-0.0213193364428611,-0.0222744128794886
"RCCD1",-0.0740234956045285,-0.0561922949230681,-0.0586649406161569,-0.0621112717210018,-0.0605319553205365,-0.0465247667983595
"RCE1",-0.0693455684733399,-0.0427086580461566,-0.0442087323840387,-0.0394181223753602,-0.0420067052376827,-0.0472976646112509
"RCHY1",-0.0870232106276333,-0.0588172301568692,-0.0627652971966951,-0.0655514918582315,-0.0612856350427397,-0.0643011352757201
"RCL1",-0.0916733433640286,-0.051914909163476,-0.0531322835931941,-0.0572110660715626,-0.0545648176652381,-0.0538700367452329
"RCN1",0.116250472924717,0.0078602032237351,0.0302831607530145,0.042834799250737,0.00936880007010223,0.00039725615394622
"RCN2",-0.0572346160284187,-0.0211610469932442,-0.0212131084607163,-0.00882153528335042,-0.0162046470240339,-0.0279423301378473
"RCN3",-0.0681708569491737,-0.062349638695111,-0.066571288628394,-0.0699854143970412,-0.0639175279121179,-0.0658868086307793
"RCOR1",-0.0590672525890389,-0.0241554592441097,-0.0323268923656493,-0.0331949121137091,-0.0301482646087485,-0.0459909687484781
"RCOR2",-0.097915362693608,-0.0579790509998597,-0.0646231866408861,-0.0627237974271816,-0.0630893000299502,-0.0659294351672727
"RCOR3",-0.086077050171992,-0.0601448159414253,-0.0658999536461852,-0.0688490544889807,-0.0647941965028926,-0.0701502246149866
"RCSD1",-0.0988552529603322,-0.066930879425142,-0.0704750354151737,-0.0743617858445998,-0.0686657322438168,-0.0716074019245174
"RCVRN",-0.0935688360347456,-0.0651325969619419,-0.0674000070771607,-0.071997342774907,-0.0683225932511624,-0.0695580416406614
"RD3",-0.0814688120440843,-0.0620191327252914,-0.0644969227213505,-0.0676029011434002,-0.0637615560993318,-0.0623993094816208
"RDBP",-0.0649833296789309,-0.0397866254907085,-0.0429181475508012,-0.0535359118344831,-0.0434829905911124,-0.048443307455315
"RDH10",-0.0796197887965652,-0.0674584375519558,-0.0712848367098703,-0.0748518064095437,-0.0716137823946622,-0.0725118568061704
"RDH11",0.7517520299837,0.433856359779731,0.678931993971575,0.684428436343126,0.722795184635016,0.742057733524536
"RDH12",-0.0835694225798173,-0.062447277217579,-0.0659526168889536,-0.0715673333808576,-0.0655506912640546,-0.0683698754397139
"RDH13",-0.0813417251633457,-0.0592785099647991,-0.0544090505984932,-0.054148437540663,-0.0468927835369973,-0.0598997359562528
"RDH14",-0.0899514069972482,-0.0649094988128697,-0.0650487756426524,-0.067011477370441,-0.0639417482664214,-0.0671353750094767
"RDH16",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RDH5",-0.0971141839674454,-0.0656675165424177,-0.0702622409142905,-0.0734429972853299,-0.069695773862602,-0.0703847129177044
"RDH8",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RDM1",-0.0994220570145409,-0.065775804789496,-0.0701558436638489,-0.0737492601384199,-0.0716137823946622,-0.0719591343782926
"RDX",0.210157502623189,0.13607348776442,0.155051669742483,0.178407155531471,0.155989896743149,0.115966491051927
"REC8",-0.0967511765485321,-0.0671651377678885,-0.0697623427215706,-0.073844541915209,-0.0688859480379544,-0.0700745015015009
"RECK",-0.0463864169177015,-0.0670536061050197,-0.0684534876567834,-0.0719116830198802,-0.070761334158191,-0.0719591343782926
"RECQL",-0.0600190964635475,-0.046811266891166,-0.0483500265706837,-0.048891411362354,-0.0524012228539041,-0.0474852552406421
"RECQL4",-0.058233131739745,0.0290997566986814,0.00760548881471943,-0.010355722171857,0.0131053417784014,0.00815570841735552
"RECQL5",-0.0614938791881761,-0.0549342359497394,-0.0554050944720748,-0.0558404821775666,-0.0582821977778189,-0.0480580345301509
"REEP1",-0.0481298894134761,-0.0530494680505713,-0.0570737035396895,-0.0622733744808013,-0.0558770713146256,-0.0577631516318329
"REEP2",-0.0894133018826292,-0.0636100398479303,-0.0652615701435356,-0.067011477370441,-0.0630893000299502,-0.0635175554828647
"REEP3",0.167291875965849,0.00447198430255584,0.0129717651795948,0.0226391371977982,0.0196408013195802,-0.00120467333048292
"REEP4",-0.0621477604550954,-0.0492715706539541,-0.0561098116384244,-0.0650777440860912,-0.0540760943012923,-0.0595341769216197
"REEP5",0.314944834611324,0.0499634016446829,0.0166754938558629,0.0481499379601343,0.0494223138680551,0.0360394781501642
"REEP6",7.12158984586304,32.6604845923646,13.0169329400344,10.9440568797725,34.4801022848269,65.3276357846502
"REG1A",-0.0989915729228458,-0.0681581462252181,-0.0712198161682648,-0.0740555229915098,-0.0716137823946622,-0.0617086457195588
"REG1B",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REG1P",-0.0989915729228458,-0.0681581462252181,-0.0712198161682648,-0.0746680486976897,-0.0716137823946622,-0.0701502246149866
"REG3A",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REG3G",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REG4",-0.0993889428536082,-0.0681179248762415,-0.0710070216673816,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REL",-0.0957827199872813,-0.0658778881321449,-0.0685747560198512,-0.0721145347677133,-0.0668030418022457,-0.0677662689481919
"RELA",-0.072301559237748,-0.0653426518011828,-0.0684534876567834,-0.0712991573137003,-0.0673515412123062,-0.0659294351672727
"RELB",-0.0955477001892848,-0.0675084167427484,-0.0699430491629657,-0.07313673443224,-0.0699088859217198,-0.0707531945360886
"RELL1",-0.0700556005311324,-0.0454834317534291,-0.0540764967186536,-0.0511772924190946,-0.0514054730223886,-0.0492606808360816
"RELL2",-0.0985610888311506,-0.0675084167427484,-0.0707232956660622,-0.0743617858445998,-0.0716137823946622,-0.0719591343782926
"RELN",-0.0981306047394555,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RELT",-0.0971022260759138,-0.0612998905783709,-0.0671767206514843,-0.07313673443224,-0.0660728688575994,-0.0707641576254536
"REM1",-0.0925773599565884,-0.0641129785954236,-0.0668941768415054,-0.0700570912988674,-0.0673373337414142,-0.0677048466019635
"REM2",-0.0945198092594836,-0.0598626023931917,-0.0628825501075286,-0.0706964194234531,-0.0645897565360761,-0.0637163484854104
"REN",-0.0923237428756143,-0.0664754585034408,-0.069069209927402,-0.0741552547412157,-0.0699052050937096,-0.0711302320046099
"RENBP",-0.0944597542189699,-0.0668118366135374,-0.0687290283665423,-0.072729974937356,-0.0683990335538222,-0.070355183677788
"REP15",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REPIN1",-0.0904455438658146,-0.0592275507891938,-0.0671767206514843,-0.0668230079209721,-0.0666695826231292,-0.0647234953250687
"REPS1",-0.0959781842809799,-0.0644763458245566,-0.0650487756426524,-0.0639488488395415,-0.0647941965028926,-0.0665324050883747
"REPS2",-0.0950598182201319,-0.0614442749063647,-0.0658999536461852,-0.0660110187190555,-0.0554172659017093,-0.0574878562718448
"RER1",-0.0252352985600972,-0.0410860844556479,-0.048450804573764,-0.048023180478864,-0.0485976800099397,-0.0568848863507428
"RERE",-0.0384368106767154,0.0152238040250582,0.0226225587212199,-0.00249210300657564,0.00453826006911506,-0.0112601623005933
"REREP3",-0.0932517850350124,-0.0471502262877001,-0.0493019825772967,-0.0592528184234538,-0.0548489670745537,-0.0548749866097164
"RERG",-0.0994220570145409,-0.0679415697310616,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"RERGL",-0.0904894336001784,-0.0621210097667014,-0.0690853127486491,-0.0677177753230087,-0.0646430957012298,-0.0684514973735684
"RESP18",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REST",0.083103197864192,0.105319625594188,0.130296576168112,0.117971285895889,0.0860891413525106,0.073356616607287
"RET",-0.0990633202716051,-0.0656314204602026,-0.0701558436638489,-0.0743617858445998,-0.0706192594518283,-0.0683413148516806
"RETN",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0699088859217198,-0.0725621042993946
"RETNLB",-0.0844410242669873,-0.0623389420903528,-0.0654566317679266,-0.0686908186835926,-0.0616922320858974,-0.061494495688152
"RETSAT",-0.0648180130772758,-0.0610111219180516,-0.062806833580992,-0.0700462638240652,-0.0644203292558064,-0.065850474821036
"REV1",-0.084464600782955,-0.0579549869430283,-0.055353630011383,-0.0558601066007798,-0.0556390429522347,-0.0543892608432896
"REV3L",0.361264492479725,-0.0105718907284785,-0.00728596381643068,-0.0224009674097056,-0.014277166845849,-0.011517261981985
"REXO1",-0.0770368842463944,-0.0547407167565811,-0.0531322835931941,-0.0535359118344831,-0.0571221623746517,-0.0542720166946441
"REXO1L1",-0.0524634173598138,0.0524749610199869,0.0711397049225861,0.134866786604267,0.0729472310118313,0.0671761749159916
"REXO1L2P",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"REXO2",-0.0348494432602722,-0.0523480621517891,-0.0480252155719976,-0.0467981290665042,-0.0468927835369973,-0.0574878562718448
"REXO4",-0.00179050258829843,0.0402834034848844,0.0255959387079179,0.0482496126757342,0.0580849605314655,0.0439286336106001
"RFC1",0.457042950560032,0.507209743697995,0.612402796383724,0.600134140158742,0.579855259082606,0.534053801657192
"RFC2",-0.0800738762535208,-0.0567060135095645,-0.0544469081361322,-0.0588877652979574,-0.0588453746526967,-0.0521739771983119
"RFC3",0.309107346004132,0.980288661986698,0.886142643305186,1.19724158018487,0.947061860188427,1.03931443021268
"RFC4",-0.0715282764192629,-0.0411497888850479,-0.0559845582118793,-0.0598451272103049,-0.0492047929790448,-0.0459247080522148
"RFC5",-0.0923825614969393,-0.0565496461384264,-0.0607928856249887,-0.0622337768622377,-0.0638280885018427,-0.0605027058773548
"RFESD",-0.0955477001892848,-0.062310580882991,-0.0671767206514843,-0.0725242087260601,-0.066499092975835,-0.0623116156406607
"RFFL",-0.0954694303543528,-0.0639644377482468,-0.0646231866408861,-0.0657864259580812,-0.0673515412123062,-0.0707531945360886
"RFK",-0.0867274460933404,-0.0635199402752563,-0.0634983517641148,-0.067902046607041,-0.0630397122635864,-0.0699527802439091
"RFNG",-0.0951172160975896,-0.0666421107661222,-0.068027898655017,-0.0743617858445998,-0.0690564376852486,-0.0719591343782926
"RFPL1",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RFPL1S",0.0274950514743199,-0.0178682753688588,-0.0105328583636609,-0.0134392248437923,0.0328912649760365,-0.00309246506599526
"RFPL2",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0743617858445998,-0.0716137823946622,-0.0725621042993946
"RFPL3",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RFPL3S",-0.0870877303435024,-0.058482820408737,-0.0617590087702252,-0.0675911400250653,-0.0620559335672432,-0.060615168353932
"RFPL4A",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RFPL4B",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RFT1",-0.0748844637879188,-0.0557904885321375,-0.0603672966232224,-0.0595488725188576,-0.0571221623746517,-0.0573699824537701
"RFTN1",0.180069512610354,-0.0334320242029733,-0.0396727778761966,-0.0431086815420711,-0.0440275559977413,-0.0523483854219218
"RFTN2",-0.0987494256212673,-0.0667864950954155,-0.0708793449668517,-0.0740701069370117,-0.0702640726872003,-0.0724281109837281
"RFWD2",-0.070051775615405,-0.0425694898330786,-0.0537512174103418,-0.0512605250887877,-0.0443372318672042,-0.0561483497706668
"RFWD3",-0.0850830607382946,-0.0571235165547955,-0.0566359635335661,-0.0563188608033023,-0.0537162777845884,-0.0604460353875381
"RFX1",-0.0959781842809799,-0.0636100398479303,-0.0697302546620825,-0.0693390750539246,-0.0673515412123062,-0.0712355704729702
"RFX2",-0.0972696365560653,-0.0683747227193747,-0.0710070216673816,-0.0749743115507797,-0.0699088859217198,-0.0719591343782926
"RFX3",-0.0933285022507195,-0.0638370993807642,-0.0683903505618588,-0.0717032335870511,-0.0678202203036303,-0.0668184831502313
"RFX4",-0.0956312577214437,-0.0650210709707783,-0.0679759537349847,-0.0716370043302115,-0.0654837761864485,-0.0682214861297505
"RFX5",-0.058526068303504,-0.0389203195140823,-0.0433437365525676,-0.0437355005356047,-0.0434829905911124,-0.0309571797433573
"RFX6",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RFX7",-0.0783283365214798,-0.0493159912335972,-0.048450804573764,-0.0510858090097635,-0.066499092975835,-0.0605027058773548
"RFX8",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0719591343782926
"RFXANK",-0.0852160819886018,-0.0532143681284154,-0.0561114066055587,-0.0584361174839224,-0.0554172659017093,-0.0550759765874369
"RFXAP",-0.096408668372675,-0.0636100398479303,-0.0676023096532507,-0.067011477370441,-0.0690564376852486,-0.0689442847727826
"RG9MTD1",-0.0521405542910425,-0.002968621484093,0.00134310863290135,0.0230298014380044,0.0392044883465944,-0.0233698082381671
"RG9MTD2",-0.0951172160975896,-0.0601448159414253,-0.0671767206514843,-0.0663989516642611,-0.0647941965028926,-0.0701502246149866
"RG9MTD3",-0.0625729280036855,-0.0495145295436923,-0.0439156396058703,-0.0486802916371844,-0.0466008720579707,-0.0471956207856137
"RGAG1",-0.0994220570145409,-0.0675084167427484,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0713561644571906
"RGAG4",-0.0977001206477604,-0.0679415697310616,-0.0697302546620825,-0.0743617858445998,-0.0699088859217198,-0.0719591343782926
"RGL1",-0.0890904388138579,-0.0670752637544353,-0.0693046656603162,-0.07313673443224,-0.0699088859217198,-0.0719591343782926
"RGL2",-0.0749916300991062,-0.0494022520139015,-0.0507330710103385,-0.048608355148189,-0.0497479899675687,-0.0542848890954999
"RGL3",-0.0981306047394555,-0.0640431928362435,-0.068027898655017,-0.0706866316075204,-0.0690564376852486,-0.0695472546938846
"RGL4",-0.0645528455872358,-0.0575458980115466,-0.0667511316497179,-0.0694615801951606,-0.0630893000299502,-0.0629145855617627
"RGMA",-0.0989915729228458,-0.0662089577778091,-0.0705814326656153,-0.0737492601384199,-0.0716137823946622,-0.0719591343782926
"RGMB",-0.079885042964577,-0.0656855645837418,-0.0693849082926906,-0.0730168809178487,-0.0687451819146501,-0.0699492346414869
"RGN",-0.0950000287624737,-0.0663279558516405,-0.0693046656603162,-0.073953435373609,-0.070761334158191,-0.0697482446673843
"RGNEF",-0.0649115823288801,-0.0649094988128697,-0.0676023096532507,-0.0740555229915098,-0.0699088859217198,-0.0709541845095883
"RGP1",-0.0989915729228458,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RGPD1",-0.0948759925459945,-0.0650653321995011,-0.0668923480259824,-0.0717975934820261,-0.0691751928364082,-0.0659412996074301
"RGPD2",-0.0911293733040106,-0.0644923510180621,-0.0658139220977333,-0.0695301646899062,-0.0661533244846951,-0.0645963908273925
"RGPD3",-0.0963562244773021,-0.0662986823253263,-0.0679405853554871,-0.0721321436610022,-0.0694248171016019,-0.0687428162516021
"RGPD4",-0.0950822819734661,-0.0655664475115225,-0.0668676466190136,-0.0712570848407608,-0.0683694049985329,-0.0683721594168156
"RGPD5",-0.0343165689578515,-0.0331943557745299,-0.0327902154672206,-0.0325563981668674,-0.00689766799268067,-0.0293077518098881
"RGPD6",-0.0943745456270669,-0.0650786347414333,-0.0664336393731627,-0.0704141327976108,-0.0679918922088263,-0.0683489498600225
